section-slug,slug,artistname,year,date,disambiguate,date-added,series,event,venue,city,state,country,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes,setlist-index,i-was-there,calendar-subject
galaxie-500,galaxie-500,Galaxie 500,1990,Mon Jul 16 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Woody's,New York,NY,USA,woodys-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,New Music Seminar,,,"1990: Galaxie 500 - Woody's, New York, NY, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Oct 10 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Paradise Rock Club,Boston,MA,USA,paradise-rock-club-boston-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Paradise Rock Club, Boston, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Thu Oct 11 1990 00:00:00 GMT+0100 (British Summer Time),,,,,The Point,Atlanta,GA,USA,the-point-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums|Peter Buck (REM) - guitar (guest on Don't Let Our Youth Go To Waste),"Fourth of July|Hearing Voices|Decomposing Trees|Spook|When Will You Come Home|Summertime|Sorry|Melt Away|Listen, The Snow Is Falling|^encore|Don't let Our Youth Go To Waste [with Peter Buck of REM on guitar]",https://remtimeline.com/1990.html,,,,,,,|fourthofjuly|hearingvoices|decomposingtrees|spook|whenwillyoucomehome|summertime|sorry|meltaway|listenthesnowisfalling|encore|dontletouryouthgotowastewithpeterbuckofremonguitar|,,"1990: Galaxie 500 - The Point, Atlanta, GA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Oct 12 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Lounge Ax,Chicago,IL,USA,lounge-ax-chicago-il-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Lounge Ax, Chicago, IL, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Oct 13 1990 00:00:00 GMT+0100 (British Summer Time),,,,,7th Street Entry,Minneapolis,MN,USA,7th-street-entry-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - 7th Street Entry, Minneapolis, MN, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Mon Oct 15 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Kennel Club,San Francisco ,CA,USA,kennel-club-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Fourth of July|Summertime|Decomposing Trees|When Will You Come Home|Spook|Hearing Voices|Don't Let Our Youth Go to Waste|Melt Away|Listen, the Snow Is Falling|Ceremony|Here She Comes Now|Snowstorm",,,,,,,,|fourthofjuly|summertime|decomposingtrees|whenwillyoucomehome|spook|hearingvoices|dontletouryouthgotowaste|meltaway|listenthesnowisfalling|ceremony|hereshecomesnow|snowstorm|,,"1990: Galaxie 500 - Kennel Club, San Francisco , CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Oct 16 1990 00:00:00 GMT+0100 (British Summer Time),,,,,The Casbah,San Diego,CA,USA,the-casbah-san-diego-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - The Casbah, San Diego, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Oct 17 1990 00:00:00 GMT+0100 (British Summer Time),,,,,Club Lingerie,Los Angeles,CA,USA,club-lingerie-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Club Lingerie, Los Angeles, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Oct 19 1990 00:00:00 GMT+0100 (British Summer Time),,,,,CBGBs,New York,NY,USA,cbgbs-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Fourth of July|Summertime|Decomposing Trees|When Will You Come Home|Hearing Voices|Don't Let Our Youth Go to Waste|Spook|Listen, the Snow Is Falling|Melt Away|Snowstorm|Here She Comes Now",,,,,,,,|fourthofjuly|summertime|decomposingtrees|whenwillyoucomehome|hearingvoices|dontletouryouthgotowaste|spook|listenthesnowisfalling|meltaway|snowstorm|hereshecomesnow|,,"1990: Galaxie 500 - CBGBs, New York, NY, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Oct 20 1990 00:00:00 GMT+0100 (British Summer Time),,,,,9:30 Club,Washington DC,,USA,930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - 9:30 Club, Washington DC, USA"
galaxie-500,galaxie-500,Galaxie 500,1990,Thu Nov 01 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Riverside,Newcastle,,UK,riverside-newcastle-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Sundays,,,"1990: Galaxie 500 - Riverside, Newcastle, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Thu Nov 01 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Tower Records,London,,UK,tower-records-london-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - guitar/vocals,,,,,,,,In store,,,"1990: Galaxie 500 - Tower Records, London, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Nov 02 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,The Venue,Edinburgh,,UK,the-venue-edinburgh-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - The Venue, Edinburgh, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Nov 03 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,College of Building and Printing,Glasgow,,UK,college-of-building-and-printing-glasgow-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Fourth of July|Summertime|Hearing Voices|Decomposing Trees|When Will You Come Home|Spook|Listen, the Snow Is Falling|Blue Thunder|Melt Away|Ceremony|Don't Let Our Youth Go to Waste",,,,,,,,|fourthofjuly|summertime|hearingvoices|decomposingtrees|whenwillyoucomehome|spook|listenthesnowisfalling|bluethunder|meltaway|ceremony|dontletouryouthgotowaste|,,"1990: Galaxie 500 - College of Building and Printing, Glasgow, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sun Nov 04 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,BBC Radio One,London,,UK,bbc-radio-one-london-uk,Radio session,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,Moonshot|Submission|When Will You Come Home|Final Day,,,,,,,John Peel Session&lt;ul&gt;&lt;li&gt;Recorded: 30 October 1990&lt;/li&gt;&lt;li&gt;Transmitted: 4 November 1990&lt;/li&gt;&lt;/ul&gt;,|moonshot|submission|whenwillyoucomehome|finalday|,,"1990: Galaxie 500 - BBC Radio One, London, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sun Nov 04 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Dance Factory,Dundee,,UK,dance-factory-dundee-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Dance Factory, Dundee, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Nov 06 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Liverpool Polytechnic,Liverpool,,UK,liverpool-polytechnic-liverpool-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Liverpool Polytechnic, Liverpool, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Nov 07 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Leicester University,Leicester,,UK,leicester-university-leicester-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Leicester University, Leicester, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Nov 09 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Waterfront,Norwich,,UK,waterfront-norwich-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Waterfront, Norwich, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Nov 10 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Leadmill,Sheffield,,UK,leadmill-sheffield-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Leadmill, Sheffield, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Sun Nov 11 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Bierkeller,Bristol,,UK,bierkeller-bristol-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Bierkeller, Bristol, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Nov 13 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Goldwyns,Birmingham,,UK,goldwyns-birmingham-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Goldwyns, Birmingham, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Nov 14 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,International,Manchester,,UK,international-manchester-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - International, Manchester, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Thu Nov 15 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,ULU,London,,UK,ulu-london-uk,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Decomposing Trees|Fourth of July|Hearing Voices|Summertime|Don't Let Our Youth Go to Waste|Spook|When Will You Come Home|Sorry|Melt Away|Listen, the Snow Is Falling|Blue Thunder|Here She Comes Now|Ceremony",,,,,,,,|decomposingtrees|fourthofjuly|hearingvoices|summertime|dontletouryouthgotowaste|spook|whenwillyoucomehome|sorry|meltaway|listenthesnowisfalling|bluethunder|hereshecomesnow|ceremony|,Y,"1990: Galaxie 500 - ULU, London, UK"
galaxie-500,galaxie-500,Galaxie 500,1990,Mon Nov 19 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,New Morning,Paris,,France,new-morning-paris-france,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - New Morning, Paris, France"
galaxie-500,galaxie-500,Galaxie 500,1990,Wed Nov 21 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Trefcentrum VK,Brussels,,Belgium,trefcentrum-vk-brussels-belgium,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Blue Thunder|Fourth of July|Hearing Voices|Decomposing Trees|Summertime|Don't Let Our Youth Go to Waste|Spook|When Will You Come Home|Sorry|Melt Away|Listen, the Snow Is Falling",,,,,,,,|bluethunder|fourthofjuly|hearingvoices|decomposingtrees|summertime|dontletouryouthgotowaste|spook|whenwillyoucomehome|sorry|meltaway|listenthesnowisfalling|,,"1990: Galaxie 500 - Trefcentrum VK, Brussels, Belgium"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Nov 24 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Philipshalle,Dusseldorf,,Germany,philipshalle-dusseldorf-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Decomposing Trees|Fourth of July|When Will You Come Home|Don't Let Our Youth Go to Waste|Listen, the Snow Is Falling",,,,,,,,|decomposingtrees|fourthofjuly|whenwillyoucomehome|dontletouryouthgotowaste|listenthesnowisfalling|,,"1990: Galaxie 500 - Philipshalle, Dusseldorf, Germany"
galaxie-500,galaxie-500,Galaxie 500,1990,Mon Nov 26 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Batschkapp,Frankfurt,,Germany,batschkapp-frankfurt-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Decomposing Trees|Fourth of July|Hearing Voices|Blue Thunder|Summertime|Sorry|When Will You Come Home|Spook|Listen, the Snow Is Falling|Melt Away|Here She Comes Now|Ceremony",,,,,,,Setlist source: recording,|decomposingtrees|fourthofjuly|hearingvoices|bluethunder|summertime|sorry|whenwillyoucomehome|spook|listenthesnowisfalling|meltaway|hereshecomesnow|ceremony|,,"1990: Galaxie 500 - Batschkapp, Frankfurt, Germany"
galaxie-500,galaxie-500,Galaxie 500,1990,Tue Nov 27 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Nachtwerk,Munich,,Germany,nachtwerk-munich-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Nachtwerk, Munich, Germany"
galaxie-500,galaxie-500,Galaxie 500,1990,Thu Nov 29 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Loft,Berlin,,Germany,loft-berlin-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1990: Galaxie 500 - Loft, Berlin, Germany"
galaxie-500,galaxie-500,Galaxie 500,1990,Fri Nov 30 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Markthalle,Hamburg,,Germany,markthalle-hamburg-germany,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Decomposing Trees|Fourth of July|Blue Thunder|Hearing Voices|Summertime|Sorry|When Will You Come Home|Spook|Listen, the Snow Is Falling|Melt Away|Snowstorm|Ceremony|Here She Comes Now",,,,,,,An audience recording doing the rounds claims this was at a club called 'Kin and Zilo' but that seems to be wrong.,|decomposingtrees|fourthofjuly|bluethunder|hearingvoices|summertime|sorry|whenwillyoucomehome|spook|listenthesnowisfalling|meltaway|snowstorm|ceremony|hereshecomesnow|,,"1990: Galaxie 500 - Markthalle, Hamburg, Germany"
galaxie-500,galaxie-500,Galaxie 500,1990,Sat Dec 01 1990 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Barbue,Copenhagen,,Denmark,barbue-copenhagen-denmark,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Decomposing Trees|Fourth of July|Summertime|Sorry|When Will You Come Home|Spook|Listen, the Snow Is Falling|Here She Comes Now|Don't Let Our Youth Go to Waste",,,,,,,This show was officially released as the album “Copenhagen,|decomposingtrees|fourthofjuly|summertime|sorry|whenwillyoucomehome|spook|listenthesnowisfalling|hereshecomesnow|dontletouryouthgotowaste|,,"1990: Galaxie 500 - Barbue, Copenhagen, Denmark"
galaxie-500,galaxie-500,Galaxie 500,1991,Tue Mar 12 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,American Theater,St Louis,MO,USA,american-theater-st-louis-mo-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - American Theater, St Louis, MO, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Thu Mar 14 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Avalon Ballroom,Houston,TX,USA,avalon-ballroom-houston-tx-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - Avalon Ballroom, Houston, TX, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Fri Mar 15 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Metroplex Arena,Dallas,TX,USA,metroplex-arena-dallas-tx-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - Metroplex Arena, Dallas, TX, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Sun Mar 17 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Bren Events Center,Irvine,CA,USA,bren-events-center-irvine-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - Bren Events Center, Irvine, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Mon Mar 18 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Bren Events Center,Irvine,CA,USA,bren-events-center-irvine-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Cocteau Twins,,,"1991: Galaxie 500 - Bren Events Center, Irvine, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Wed Mar 20 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Warfield Theater,San Francisco,CA,USA,warfield-theater-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"When Will You Come Home|Flowers|Summertime|Sorry|Melt Away|Listen, the Snow Is Falling",,,,,,,,|whenwillyoucomehome|flowers|summertime|sorry|meltaway|listenthesnowisfalling|,,"1991: Galaxie 500 - Warfield Theater, San Francisco, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Thu Mar 21 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Warfield Theater,San Francisco,CA,USA,warfield-theater-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"Decomposing Trees|When Will You Come Home|Summertime|Spook|Ceremony|Melt Away|Listen, the Snow Is Falling",,,,,,Download|https://www.mediafire.com/file/ttzyy5ymw2n/1991-03-21__Galaxie_500_SF_USA.zip/file|A head Full of Wishes (Mediafire),,|decomposingtrees|whenwillyoucomehome|summertime|spook|ceremony|meltaway|listenthesnowisfalling|,,"1991: Galaxie 500 - Warfield Theater, San Francisco, CA, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Fri Mar 22 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Orpheum Theatre,Vancouver,,Canada,orpheum-theatre-vancouver-canada,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Cocteau Twins,,,"1991: Galaxie 500 - Orpheum Theatre, Vancouver, Canada"
galaxie-500,galaxie-500,Galaxie 500,1991,Sat Mar 23 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Paramount Theatre,Seattle,WA,USA,paramount-theatre-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Opening for The Cocteau Twins,,,"1991: Galaxie 500 - Paramount Theatre, Seattle, WA, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Tue Mar 26 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Paramount Theater,Denver,CO,USA,paramount-theater-denver-co-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,"When Will You Come Home|Decomposing Trees|Sorry|Fourth of July|Flowers|Melt Away|Listen, The Snow is Falling",recording,,,,,Stream|https://www.fullofwishes.co.uk/2021/03/26/audio-galaxie-500-denver-1991/|A Head Full of Wishes,Supporting The Cocteau Twins,|whenwillyoucomehome|decomposingtrees|sorry|fourthofjuly|flowers|meltaway|listenthesnowisfalling|,,"1991: Galaxie 500 - Paramount Theater, Denver, CO, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Thu Mar 28 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Riviera Theater,Chicago,IL,USA,riviera-theater-chicago-il-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Cocteau Twins,,,"1991: Galaxie 500 - Riviera Theater, Chicago, IL, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Fri Mar 29 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Michigan Theater,Ann Arbor,MI,USA,michigan-theater-ann-arbor-mi-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Supporting The Cocteau Twins,,,"1991: Galaxie 500 - Michigan Theater, Ann Arbor, MI, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Sat Mar 30 1991 00:00:00 GMT+0000 (Greenwich Mean Time),,,,,Palace Theatre,Columbus,OH,USA,palace-theatre-columbus-oh-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - Palace Theatre, Columbus, OH, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Mon Apr 01 1991 00:00:00 GMT+0100 (British Summer Time),,,,,Towson Center Arena,Towson,MD,USA,towson-center-arena-towson-md-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - Towson Center Arena, Towson, MD, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Tue Apr 02 1991 00:00:00 GMT+0100 (British Summer Time),,,,,Roseland,New York,NY,USA,roseland-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,,,,"1991: Galaxie 500 - Roseland, New York, NY, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Wed Apr 03 1991 00:00:00 GMT+0100 (British Summer Time),,,,,Walter Brown Arena,Boston,MA,USA,walter-brown-arena-boston-ma-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,,,,,Opening for The Cocteau Twins,,,"1991: Galaxie 500 - Walter Brown Arena, Boston, MA, USA"
galaxie-500,galaxie-500,Galaxie 500,1991,Fri Apr 05 1991 00:00:00 GMT+0100 (British Summer Time),,,,,Bowdoin College,Brunswick,ME,USA,bowdoin-college-brunswick-me-usa,,,Dean Wareham - guitar/vocals|Naomi Yang - bass/vocals|Damon Krukowski - drums,,,,https://media.fullofwishes.co.uk/01-galaxie_500/show_assets/1991-04-05/19910405-galaxie-500-bowdoin-college-05.jpg,,,,Supporting The Sundays,,,"1991: Galaxie 500 - Bowdoin College, Brunswick, ME, USA"
