slug,artistname,year,date,disambiguate,date-added,series,venue,venue-slug,radio,cancelled,performers,setlist,setlist-source,support,poster-url,ticket-url,venue-url,audio,notes
luna,Luna,1998,1998-02-21,,1994-01-01,,"Tune Inn, New Haven CT, USA",tune-inn-new-haven-ct-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-04-03,,1994-01-01,,"Deep Ellum Live, Dallas TX, USA",deep-ellum-live-dallas-tx-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-04-04,,1994-01-01,,"Liberty Lunch, Austin TX, USA",liberty-lunch-austin-tx-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,California (All The Way)|Sideshow By The Seashore|Friendly Advice|Moon Palace|Bobby Peru|Slide|Chinatown|23 Minutes in Brussels|Tracy I Love You|Pup Tent|Time to Quit|Tiger Lily|IHOP|Lost In Space|Slash Your Tires|Everybody's Talkin',,,,,,,
luna,Luna,1998,1998-04-17,,1994-01-01,,"Amherst College, Amherst MA, USA",amherst-college-amherst-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-04-18,,1994-01-01,,"Brown University, Providence RI, USA",brown-university-providence-ri-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-04-28,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-04-28,,1994-01-01,,"(unknown), Tokyo, Japan",unknown-tokyo-japan,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-04-29,,1994-01-01,,"(unknown), Osaka, Japan",unknown-osaka-japan,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-05-01,,1994-01-01,,"Slims, San Francisco CA, USA",slims-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Fuzzy Wuzzy|Sideshow By The Seashore|This Time Around|Moon Palace|Tracy I Love You|Tiger Lily|Time to Quit|23 Minutes in Brussels|Pup Tent|Slash Your Tires|Bobby Peru|Fly Into The Mystery|California (All The Way)|IHOP|Chinatown|Slide|Indian Summer,,,,,,,
luna,Luna,1998,1998-06-12,,1994-01-01,,"Hultsfed Festival, Hultsfed, Sweden",hultsfed-festival-hultsfed-sweden,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Sideshow By The Seashore|Friendly Advice|Bobby Peru|23 Minutes in Brussels|Blue Thunder|Tracy I Love You|Chinatown|IHOP|Lost In Space|California (All The Way),,,,,,,
luna,Luna,1998,1998-07-16,,1994-01-01,,"Castle Clinton, Battery Park, New York, NY, USA",castle-clinton-battery-park-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Friendly Advice|Sideshow By The Seashore|This Time Around|Pup Tent|(unknown)|23 Minutes in Brussels|(unknown)|California (All The Way)|Beggar's Bliss|Bobby Peru|Tiger Lily|(unknown)|IHOP|Indian Summer|Chinatown,,,,,,,
luna,Luna,1998,1998-08-08,,1994-01-01,,"Benicassim Festival, Valencia, Spain",benicassim-festival-valencia-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,California (All The Way)|Bobby Peru|23 Minutes in Brussels|Chinatown|Sideshow By The Seashore|Pup Tent|IHOP|Everybody's Talkin',,,,,,,
luna,Luna,1998,1998-09-10,,1994-01-01,,"Bowery Ballroom, New York NY, USA",bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|IHOP|Bobby Peru|Pup Tent|Sideshow By The Seashore|Hello Little One|Tracy I Love You|Hedgehog|Moon Palace|We're Both Confused|Tiger Lily|Seven Steps to Satan|Time to Quit|23 Minutes in Brussels|Chinatown|California (All The Way),,,,,,,
luna,Luna,1998,1998-09-11,,1994-01-01,,"Bowery Ballroom, New York NY, USA",bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|Pup Tent|Sideshow By The Seashore|Friendly Advice|Bobby Peru|Tracy I Love You|23 Minutes in Brussels|Seven Steps to Satan|Into The Fold|Hedgehog|IHOP|Beggar's Bliss|This Time Around|California (All The Way)|Chinatown,,,,,,,
luna,Luna,1998,1998-09-12,,1994-01-01,,"Bowery Ballroom, New York NY, USA",bowery-ballroom-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|This Time Around|Moon Palace|Sideshow By The Seashore|Hello Little One|Bobby Peru|Pup Tent|Hedgehog|Into The Fold|23 Minutes in Brussels|We're Both Confused|IHOP|Tiger Lily|California (All The Way)|Indian Summer,,,,,,,
luna,Luna,1998,1998-09-30,,1994-01-01,,"(unknown), Sydney, Australia",unknown-sydney-australia,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-10-01,,1994-01-01,,"Corner Hotel, Melbourne, Australia",corner-hotel-melbourne-australia,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-10-03,,1994-01-01,,"Livid Festival, Brisbane, Australia",livid-festival-brisbane-australia,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1998,1998-11-22,,1994-01-01,,"Dark Horse Tavern, Atlanta GA, USA",dark-horse-tavern-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|This Time Around|Sideshow By The Seashore|Seven Steps to Satan|Pup Tent|Bobby Peru|Moon Palace|Into The Fold|Dear Diary|23 Minutes in Brussels|Lost In Space|Time to Quit|Tiger Lily|IHOP|Chinatown,,,,,,,
luna,Luna,1998,1998-12-31,,1994-01-01,,"Knitting Factory, New York NY, USA",knitting-factory-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-04-16,,1994-01-01,,"Blauer Peter, Hamburg, Germany",blauer-peter-hamburg-germany,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-04-17,,1994-01-01,,"Bourges Festival, Bourges, France",bourges-festival-bourges-france,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-04-25,,1994-01-01,,"Bowlie Weekender, Camber Sands, UK",bowlie-weekender-camber-sands-uk,,,Dean Wareham - guitar/vocals|Sean Eden - guitar,,,,,,,,
luna,Luna,1999,1999-04-28,,1994-01-01,,"XFM, London, UK",xfm-london-uk,Radio session,,Dean Wareham - guitar/vocals|Sean Eden - guitar,,,,,,,,
luna,Luna,1999,1999-07-23,,1994-01-01,,"Prospect Park Bandstand, New York NY, USA",prospect-park-bandstand-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Season of the Witch|Superfreaky Memories|Lost In Space|Dear Diary|Chinatown|Sideshow By The Seashore|Beggar's Bliss|Hello Little One|Pup Tent|California (All The Way)|Tiger Lily|Seven Steps to Satan|23 Minutes in Brussels|Sweet Child o' Mine,,,,,,,
luna,Luna,1999,1999-07-27,-1,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,The Slow Song|Friendly Advice|Dear Diary|This Time Around|Moon Palace|Hello Little One|Sideshow By The Seashore|Tracy I Love You|Superfreaky Memories|Lost In Space|Four Thousand Days|Chinatown|California (All The Way)|Time to Quit|Egg Nog|23 Minutes in Brussels,,,,,,,
luna,Luna,1999,1999-07-27,-2,1994-01-01,,"Maxwells, Hoboken NJ, USA",maxwells-hoboken-nj-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Lost In Space|Dear Diary|Slide|Into The Fold|Sideshow By The Seashore|Hello Little One|Bobby Peru|23 Minutes in Brussels|Chinatown|Superfreaky Memories|Pup Tent|Seven Steps to Satan|Tiger Lily|We're Both Confused|Bewitched|US Out Of My Pants,,,,,,,
luna,Luna,1999,1999-07-29,,1994-01-01,,"Middle East, Cambridge MA, USA",middle-east-cambridge-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-08-01,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Friendly Advice|California (All The Way)|Lost In Space|Dear Diary|Pup Tent|Superfreaky Memories|Time to Quit|Hello Little One|Chinatown|Sideshow By The Seashore|Four Thousand Days|Tiger Lily|IHOP|Moon Palace|23 Minutes in Brussels,,,,,,,
luna,Luna,1999,1999-09-04,,1994-01-01,,"Leadmill, Sheffield, UK",leadmill-sheffield-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,California (All The Way)|Dear Diary|Hello Little One|Bobby Peru|Sideshow By The Seashore|23 Minutes in Brussels|Chinatown|Superfreaky Memories|Bewitched|IHOP|Pup Tent,,,,,,,Setlist source: recording
luna,Luna,1999,1999-09-05,,1994-01-01,,"King Tuts Wah Wah Hut, Glasgow, UK",king-tuts-wah-wah-hut-glasgow-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|Dear Diary|Friendly Advice|Superfreaky Memories|Chinatown|Sideshow By The Seashore|Hello Little One|Pup Tent|Bobby Peru|Four Thousand Days|Lost In Space|Seven Steps to Satan|23 Minutes in Brussels|Moon Palace,,,,,,,
luna,Luna,1999,1999-09-06,,1994-01-01,,"Roadhouse, Manchester, UK",roadhouse-manchester-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|Dear Diary|Beautiful View|Sideshow by the Seashore|Superfreaky Memories|Bobby Peru|Moon Palace|Seven Steps to Satan|Pup Tent|California (All The Way)|Hello Little One|Lost in Space|23 Minutes in Brussels|^encore|Tiger Lily|IHOP,,,,,,,
luna,Luna,1999,1999-09-08,,1994-01-01,,"Embassy Rooms, London, UK",embassy-rooms-london-uk,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-11,,1994-01-01,,"KB, Malmo, Sweden",kb-malmo-sweden,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-12,,1994-01-01,,"So What, Oslo, Norway",so-what-oslo-norway,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-13,,1994-01-01,,"Studion, Stockholm, Sweden",studion-stockholm-sweden,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-14,,1994-01-01,,"Loppen, Copenhagen, Denmark",loppen-copenhagen-denmark,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Sideshow By The Seashore|Bobby Peru|Dear Diary|Moon Palace|Hello Little One|Lost In Space|23 Minutes in Brussels|Superfreaky Memories|Chinatown|California (All The Way)|IHOP|Tiger Lily|Indian Summer,,,,,,,
luna,Luna,1999,1999-09-15,,1994-01-01,,"Logo, Hamburg, Germany",logo-hamburg-germany,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-16,,1994-01-01,,"Knaack, Berlin, Germany",knaack-berlin-germany,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-17,,1994-01-01,,"Musik-tanz-club, Cologne, Germany",musik-tanz-club-cologne-germany,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-18,,1994-01-01,,"KFZ, Marburg, Germany",kfz-marburg-germany,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-19,,1994-01-01,,"Muffathalle, Munich, Germany",muffathalle-munich-germany,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-20,,1994-01-01,,"Festa De LUnita, Bologna, Italy",festa-de-lunita-bologna-italy,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-22,,1994-01-01,,"Bleu Lizard, Lausanne, Switzerland",bleu-lizard-lausanne-switzerland,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-23,,1994-01-01,,"G5, Zurich, Switzerland",g5-zurich-switzerland,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-25,,1994-01-01,,"Pezner, Lyon, France",pezner-lyon-france,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-27,,1994-01-01,,"La Maroquinerie, Paris, France",la-maroquinerie-paris-france,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-28,,1994-01-01,,"Olympic, Nantes, France",olympic-nantes-france,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-29,,1994-01-01,,"Jimmy, Bordeaux, France",jimmy-bordeaux-france,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-09-30,,1994-01-01,,"Kafe Antzokia, Bilbao, Spain",kafe-antzokia-bilbao-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-10-01,,1994-01-01,,"Rincon de Goya, Zaragoza, Spain",rincon-de-goya-zaragoza-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-10-02,,1994-01-01,,"Sonotone, Palme de Mallorca, Spain",sonotone-palme-de-mallorca-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-10-05,,1994-01-01,,"Bikini, Barcelona, Spain",bikini-barcelona-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-10-06,,1994-01-01,,"Roxy, Valencia, Spain",roxy-valencia-spain,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-10-27,,1994-01-01,,"Union Square Tower Records, New York NY, USA",union-square-tower-records-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Dear Diary|Hello Little One|Tiger Lily|Four Thousand Days|Moon Palace|Superfreaky Memories,,,,,,,
luna,Luna,1999,1999-10-27,,2023-07-17,,"Virgin Megastore, New York, NY, USA",virgin-megastore-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Justin Harwood - bass|Lee Wall - drums,Dear Diary|Hello Little One|Tiger Lily|4000 Days|Moon Palace|Superfreaky Memories,The Galaxie 500 mailing list,,,,,,
luna,Luna,1999,1999-10-31,,1994-01-01,,"Idiots Delight WNEW, New York NY, USA",idiots-delight-wnew-new-york-ny-usa,Radio session,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Four Thousand Days|Dear Diary|Season of the Witch|Hello Little One|Seven Steps to Satan|Slash Your Tires|The Slow Song|Sweet Child o' Mine,,,,,,,
luna,Luna,1999,1999-11-03,,1994-01-01,,"Agora Ballroom, Cleveland OH, USA",agora-ballroom-cleveland-oh-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Sideshow By The Seashore|Bobby Peru|Superfreaky Memories|Tracy I Love You|Dear Diary|Moon Palace|Hello Little One|23 Minutes in Brussels|Lost In Space|Four Thousand Days|Tiger Lily|IHOP|Chinatown|Indian Summer,,,,,,,
luna,Luna,1999,1999-11-04,,1994-01-01,,"Lees Palace, Toronto, Canada",lees-palace-toronto-canada,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-11-05,,1994-01-01,,"Magic Stick, Detroit MI, USA",magic-stick-detroit-mi-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-11-06,,1994-01-01,,"Metro, Chicago IL, USA",metro-chicago-il-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Dear Diary|Anesthesia|Tiger Lily|Friendly Advice|Four Thousand Days|Hello Little One|Sideshow By The Seashore|Moon Palace|23 Minutes in Brussels|Lost In Space|Bobby Peru|Chinatown|Season of the Witch|Indian Summer,,,,,,,
luna,Luna,1999,1999-11-08,,1994-01-01,,"First avenue, Minneapolis MN, USA",first-avenue-minneapolis-mn-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Sideshow By The Seashore|Superfreaky Memories|Moon Palace|Hello Little One|Bobby Peru|Friendly Advice|Dear Diary|Lost In Space|Four Thousand Days|Time to Quit|23 Minutes in Brussels|Tiger Lily|Chinatown|California (All The Way)|Indian Summer,,,,,,,
luna,Luna,1999,1999-11-11,,1994-01-01,,"Crocodile Cafe, Seattle WA, USA",crocodile-cafe-seattle-wa-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Fuzzy Wuzzy|Superfreaky Memories|Friendly Advice|Sideshow By The Seashore|Tracy I Love You|Dear Diary|Moon Palace|Hello Little One|Time to Quit|Four Thousand Days|Tiger Lily|Lost In Space|23 Minutes in Brussels|California (All The Way)|Indian Summer,,,,,,,
luna,Luna,1999,1999-11-13,,1994-01-01,,"Fillmore, San Francisco CA, USA",fillmore-san-francisco-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-11-14,,1994-01-01,,"Troubadour, Los Angeles CA, USA",troubadour-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-11-15,,1994-01-01,,"Troubadour, Los Angeles CA, USA",troubadour-los-angeles-ca-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Friendly Advice|Sideshow By The Seashore|Lost In Space|Dear Diary|Bobby Peru|Superfreaky Memories|Pup Tent|Moon Palace|Slash Your Tires|Four Thousand Days|Hello Little One|Tiger Lily|23 Minutes in Brussels|Chinatown|IHOP|Indian Summer,,,,,,,
luna,Luna,1999,1999-11-18,,1994-01-01,,"KCRW, Santa Monica CA, USA",kcrw-santa-monica-ca-usa,Radio session,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Dear Diary|Superfreaky Memories|The Slow Song|Hello Little One|US Out Of My Pants,,,,,,,Morning Becomes Eclectic - live studio session and interview
luna,Luna,1999,1999-11-29,,1994-01-01,,"Irving Plaza, New York NY, USA",irving-plaza-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Fuzzy Wuzzy|Dear Diary|Friendly Advice|Bobby Peru|Hello Little One|Sideshow By The Seashore|Superfreaky Memories|Moon Palace|The Rustler|Tiger Lily|Four Thousand Days|Lost In Space|23 Minutes in Brussels|Seven Steps to Satan|Chinatown,,,,,,,
luna,Luna,1999,1999-11-30,,1994-01-01,,"Irving Plaza, New York NY, USA",irving-plaza-new-york-ny-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|Sideshow By The Seashore|This Time Around|Dear Diary|Tracy I Love You|Hello Little One|23 Minutes in Brussels|Pup Tent|Superfreaky Memories|Moon Palace|Seven Steps to Satan|Lost In Space|Time to Quit|Tiger Lily|IHOP|The Rustler|Indian Summer,,,,,,,
luna,Luna,1999,1999-12-02,,1994-01-01,,"Fletchers, Baltimore MD, USA",fletchers-baltimore-md-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Sideshow By The Seashore|Friendly Advice|Dear Diary|Chinatown|Superfreaky Memories|Anesthesia|US Out Of My Pants|Blue Thunder|Hello Little One|Tiger Lily|Four Thousand Days|Lost In Space|23 Minutes in Brussels|California (All The Way),,,,,,,
luna,Luna,1999,1999-12-03,,1994-01-01,,"Cats Cradle, Carrboro NC, USA",cats-cradle-carrboro-nc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-12-04,,1994-01-01,,"Cotton Club, Atlanta GA, USA",cotton-club-atlanta-ga-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Fuzzy Wuzzy|Superfreaky Memories|Friendly Advice|Sideshow By The Seashore|Beggar's Bliss|Dear Diary|23 Minutes in Brussels|Lost In Space|Seven Steps to Satan|Moon Palace|Time to Quit|Tiger Lily|Hello Little One|California (All The Way)|Chinatown|Indian Summer,,,,,,,
luna,Luna,1999,1999-12-07,,1994-01-01,,"Somerville Theatre, Somerville MA, USA",somerville-theatre-somerville-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Pup Tent|Dear Diary|This Time Around|Sideshow By The Seashore|Bobby Peru|Superfreaky Memories|Beggar's Bliss|Blue Thunder|Hello Little One|Moon Palace|Tiger Lily|Double Feature|Four Thousand Days|Lost In Space|23 Minutes in Brussels|Chinatown|California (All The Way)|Indian Summer,,,,,,,
luna,Luna,1999,1999-12-08,,1994-01-01,,"Lupos, Providence RI, USA",lupos-providence-ri-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-12-09,,1994-01-01,,"Pearl St, Northampton MA, USA",pearl-st-northampton-ma-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-12-10,,1994-01-01,,"9:30 Club, Washington DC, USA",930-club-washington-dc-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,,,,,,,,
luna,Luna,1999,1999-12-10,,1994-01-01,,"WHFS, Washington DC, USA",whfs-washington-dc-usa,Radio session,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Dear Diary|Bobby Peru|Egg Nog|Math Wiz|Moon Palace|The Rustler,,,,,,,
luna,Luna,1999,1999-12-11,,1994-01-01,,"Trocadero, Philadelphia PA, USA",trocadero-philadelphia-pa-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Season of the Witch|This Time Around|Dear Diary|Sideshow By The Seashore|Tracy I Love You|Superfreaky Memories|Pup Tent|23 Minutes in Brussels|Lost In Space|Hello Little One|Moon Palace|Seven Steps to Satan|Tiger Lily|Four Thousand Days|Friendly Advice|Sweet Child o' Mine,,,,,,,
luna,Luna,1999,1999-12-13,,1994-01-01,,"Higher Ground, Burlington VT, USA",higher-ground-burlington-vt-usa,,,Dean Wareham - guitar/vocals|Justin Harwood - bass|Sean Eden - guitar|Lee Wall - drums,Egg Nog|This Time Around|Going Home|Superfreaky Memories|Sideshow By The Seashore|Pup Tent|Dear Diary|23 Minutes in Brussels|Lost In Space|Four Thousand Days|Time to Quit|Hello Little One|Hello Little One|Tiger Lily|IHOP|Friendly Advice|Chinatown|Season of the Witch,,,,,,,
luna,Luna,2000,2000-01-25,,1994-01-01,,"Ciseros, Park City, UT, USA",ciseros-park-city-ut-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Matt Quigley - bass,,,,,,,,Private party at the Slamdance Film Festival
luna,Luna,2000,2000-02-25,,1994-01-01,,"Gypsy Tea Room, Dallas TX, USA",gypsy-tea-room-dallas-tx-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Matt Quigley - bass,,,,,,,,
luna,Luna,2000,2000-02-26,,1994-01-01,,"La Zona Rosa, Austin TX, USA",la-zona-rosa-austin-tx-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Matt Quigley - bass,,,,,,,,
luna,Luna,2000,2000-03-23,,1994-01-01,,"Axis, Boston MA, USA",axis-boston-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,Britta’s first live show
luna,Luna,2000,2000-03-24,,1994-01-01,,"Amherst College, Amherst MA, USA",amherst-college-amherst-ma-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,,,,,,,,
luna,Luna,2000,2000-03-25,,1994-01-01,,"Black Cat, Washington DC, USA",black-cat-washington-dc-usa,,,Dean Wareham - guitar/vocals|Sean Eden - guitar|Lee Wall - drums|Britta Phillips - bass,Bewitched|Four Thousand Days|Sideshow By The Seashore|Pup Tent|Lost In Space|Beggar's Bliss|California (All The Way)|Fourth of July|Dear Diary|Moon Palace|Superfreaky Memories|Fuzzy Wuzzy|Hello Little One|23 Minutes in Brussels|Chinatown,,,,,,,
